year,month,searches,search string,search string cleaned,active tab,signed in,on campus,results
2016,3,17,maruyama masao shû,maruyama masao shû,default_tab,17,17,42
2016,3,17,mulan,mulan,default_tab,0,13,5248823529
2016,3,17,retten i samfunnet,retten i samfunnet,default_tab,1,13,1175294118
2016,3,17,rettsdata.no,rettsdatano,default_tab,0,17,2558823529
2016,3,17,sosial kompetanse og problematferd i skolen,sosial kompetanse og problematferd i skolen,default_tab,6,11,2582352941
2016,3,17,sosiologi i dag,sosiologi i dag,default_tab,0,11,9231176471
2016,3,17,60232498,60232498,default_tab,3,9,1
2016,3,17,93576943,93576943,default_tab,1,3,1
2016,3,17,kvale,kvale,default_tab,0,11,5602588235
2016,3,17,westlaw,westlaw,default_tab,6,17,6155294118
2016,3,16,22288791,22288791,default_tab,2,3,1
2016,3,16,artnews,artnews,default_tab,2,15,57538125
2016,3,16,brexit,brexit,default_tab,1,9,101
2016,3,16,china,china,default_tab,1,7,2077738688
2016,3,16,elena ferrante,elena ferrante,default_tab,6,4,5713125
2016,3,16,handbook of african medicinal plants,handbook of african medicinal plants,default_tab,12,13,522
2016,3,16,50668307,50668307,default_tab,0,2,1
2016,3,16,rettsstat og menneskerettigheter,rettsstat og menneskerettigheter,default_tab,8,9,81
2016,3,16,introduction to econometrics,introduction to econometrics,default_tab,4,9,607175
2016,3,16,molecular biology of the cell,molecular biology of the cell,default_tab,6,6,540596875
2016,3,16,132179148,132179148,default_tab,1,2,1
2016,3,16,metode og oppgaveskriving,metode og oppgaveskriving,default_tab,5,2,348125
2016,3,16,ruling the world,ruling the world,default_tab,1,12,203715
2016,3,16,counseling psychology,counseling psychology,default_tab,5,5,541979375
2016,3,16,norsk straffeprosess,norsk straffeprosess,default_tab,8,8,145
2016,3,16,om utdanning,om utdanning,default_tab,0,13,37120625
2016,3,16,opplæringsteori og læreplanforståelse,opplæringsteori og læreplanforståelse,default_tab,4,8,8
2016,3,16,hvordan gjennomføre undersøkelser,hvordan gjennomføre undersøkelser,default_tab,3,15,91125
2016,3,16,storia di venezia,storia di venezia,default_tab,0,16,25889375
2016,3,16,the skilled helper,the skilled helper,default_tab,0,9,1134125
2016,3,16,tilpasset opplæring i et danningsperspektiv,tilpasset opplæring i et danningsperspektiv,default_tab,1,10,2
2016,3,16,kan læring planlegges,kan læring planlegges,default_tab,0,14,26625
2016,3,16,ulrich beck,ulrich beck,default_tab,2,12,1231425
2016,3,16,vestens tenkere,vestens tenkere,default_tab,1,3,46
2016,3,15,an historical atlas of islam,an historical atlas of islam,default_tab,0,15,125
2016,3,15,barn og unges læringsmiljø,barn og unges læringsmiljø,default_tab,4,6,44
2016,3,15,sosialmedisin,sosialmedisin,default_tab,4,10,1073428571
2016,3,15,det kvalitative forskningsintervjuet,det kvalitative forskningsintervjuet,default_tab,2,7,1241333333
2016,3,15,economist,economist,default_tab,6,14,1706173333
2016,3,15,eilert sundt,eilert sundt,default_tab,0,8,3714666667
2016,3,15,flerspråklighet i skolen,flerspråklighet i skolen,default_tab,0,14,252
2016,3,15,google scholar,google scholar,default_tab,0,12,7350213333
2016,3,15,epidemiologi,epidemiologi,default_tab,2,7,9607866667
2016,3,15,vygotsky,vygotsky,default_tab,3,11,3262066667
2016,3,15,samtiden,samtiden,default_tab,0,11,2517666667
2016,3,15,john bowlby,john bowlby,default_tab,2,11,4540933333
2016,3,15,konkurrencestaten,konkurrencestaten,default_tab,13,5,6
2016,3,15,malevich,malevich,default_tab,0,1,5546
2016,3,15,marcus brutus,marcus brutus,default_tab,0,6,9662
2016,3,15,python,python,default_tab,1,11,8410066667
2016,3,15,elevens verden,elevens verden,default_tab,2,3,464
2016,3,15,neural nets,neural nets,default_tab,0,15,2817533333
2016,3,15,nordiskt immateriellt rättsskydd,nordiskt immateriellt rättsskydd,default_tab,0,15,108
2016,3,15,tekstanalyse,tekstanalyse,default_tab,2,12,1179428571
2016,3,15,comparative politics,comparative politics,default_tab,8,10,1149872667
2016,3,15,content analysis,content analysis,default_tab,1,10,8555093333
2016,3,15,shakespeare,shakespeare,default_tab,2,15,7974026667
2016,3,15,advanced drug delivery,advanced drug delivery,default_tab,0,10,3457653333
2016,3,15,thagaard,thagaard,default_tab,6,7,1194666667
2016,3,15,språkstimulering,språkstimulering,default_tab,1,3,1710666667
2016,3,15,strategies of qualitative inquiry,strategies of qualitative inquiry,default_tab,5,0,2771933333
2016,3,15,medline,medline,default_tab,0,13,173494238
2016,3,15,sosiale medier,sosiale medier,default_tab,2,7,14198
2016,3,15,platon,platon,default_tab,2,11,4894666667
2016,3,15,det norske stortingsvalgordningen og dens politiske konsekvenser,det norske stortingsvalgordningen og dens politiske konsekvenser,default_tab,4,9,11
2016,3,14,harry potter,harry potter,default_tab,3,8,3627885714
2016,3,14,bondestudentar,bondestudentar,default_tab,6,8,3478571429
2016,3,14,business history,business history,default_tab,2,14,1800142857
2016,3,14,cell,cell,default_tab,0,9,5152241357
2016,3,14,christianity in korea,christianity in korea,default_tab,2,10,1090928571
2016,3,14,collegium medievale,collegium medievale,default_tab,0,11,3253076923
2016,3,14,discourse analysis as theory and method,discourse analysis as theory and method,default_tab,0,12,4101
2016,3,14,document analysis,document analysis,default_tab,4,12,2248682143
2016,3,14,essential neurology,essential neurology,default_tab,5,14,1119871429
2016,3,14,european law review,european law review,default_tab,4,14,3550564286
2016,3,14,fast eiendom,fast eiendom,default_tab,1,13,1105642857
2016,3,14,spss,spss,default_tab,2,14,96488
2016,3,14,03055456x,03055456x,default_tab,0,3,1
2016,3,14,hedda gabler,hedda gabler,default_tab,3,10,3635428571
2016,3,14,heimskringla,heimskringla,default_tab,0,14,5182142857
2016,3,14,internasjonale menneskerettigheter,internasjonale menneskerettigheter,default_tab,2,10,1125285714
2016,3,14,international commercial law,international commercial law,default_tab,0,14,321785
2016,3,14,international encyclopedia of the social,international encyclopedia of the social,default_tab,2,14,3855928571
2016,3,14,max weber,max weber,default_tab,1,12,1132894286
2016,3,14,islamismen,islamismen,default_tab,4,9,22
2016,3,14,john dewey,john dewey,default_tab,0,10,469765
2016,3,14,journal of clinical psychiatry,journal of clinical psychiatry,default_tab,0,14,9493128571
2016,3,14,jstor,jstor,default_tab,1,8,6157331214
2016,3,14,jørgen aall,jørgen aall,default_tab,4,3,1342142857
2016,3,14,kategorial dannelse,kategorial dannelse,default_tab,2,11,2564285714
2016,3,14,kjemi,kjemi,default_tab,1,7,9924142857
2016,3,14,baudelaire's media aesthetics,baudelaires media aesthetics,default_tab,0,14,8
2016,3,14,rettskildelære under debatt,rettskildelære under debatt,default_tab,8,7,6
2016,3,14,logistics,logistics,default_tab,1,10,1377234286
2016,3,14,skatterett,skatterett,default_tab,3,10,2143307692
2016,3,14,læring,læring,default_tab,1,2,1224441667
2016,3,14,mcluhan / understanding media,mcluhan understanding media,default_tab,7,13,2916285714
2016,3,14,endokrinologi,endokrinologi,default_tab,0,9,1201857143
2016,3,14,hva er vanskelig i grammatikken golden,hva er vanskelig i grammatikken golden,default_tab,0,7,5
2016,3,14,mål og makt,mål og makt,library_catalogue,0,2,4
2016,3,14,norsk som fremmedspråk grammatikk golden,norsk som fremmedspråk grammatikk golden,default_tab,0,4,7
2016,3,14,entrepriserett,entrepriserett,default_tab,2,11,1730714286
2016,3,14,pan hamsun,pan hamsun,default_tab,1,8,3618571429
2016,3,14,politics among nations:,politics among nations:,default_tab,0,14,8131
2016,3,14,pride and prejudice,pride and prejudice,default_tab,2,12,1554392857
2016,3,14,profesjonshistorier,profesjonshistorier,default_tab,5,12,10
2016,3,14,edda,edda,default_tab,4,6,4763357143
2016,3,14,sjarmen med tarmen,sjarmen med tarmen,default_tab,2,9,1714285714
2016,3,14,språkvansker,språkvansker,default_tab,1,4,1103785714
2016,3,14,support for israel,support for israel,default_tab,0,14,1426142857
2016,3,14,sverre fehn,sverre fehn,default_tab,0,2,1197857143
2016,3,14,temple apollo gortyna,temple apollo gortyna,default_tab,0,0,172
2016,3,14,the wage penalty for motherhood,the wage penalty for motherhood,default_tab,0,10,5817857143
2016,3,14,tomtefeste,tomtefeste,default_tab,5,6,6414285714
2016,3,13,"361,65",36165,library_catalogue,0,13,7714615385
2016,3,13,beloved toni morrison,beloved toni morrison,default_tab,4,12,3823153846
2016,3,13,byzantine and modern greek studies,byzantine and modern greek studies,default_tab,3,11,1995615385
2016,3,13,calculus: an intuitive and physical approach,calculus: an intuitive and physical approach,default_tab,1,0,3423076923
2016,3,13,her på berget,her på berget,default_tab,0,12,1064230769
2016,3,13,diskursanalyse,diskursanalyse,default_tab,3,10,1321846154
2016,3,13,exploration archéologique de délos,exploration archéologique de délos,default_tab,10,13,338
2016,3,13,food security,food security,default_tab,0,6,4770269231
2016,3,13,hamsun,hamsun,default_tab,0,2,4666692308
2016,3,13,hvordan organisasjoner fungerer,hvordan organisasjoner fungerer,default_tab,3,7,1355384615
2016,3,13,ordforråd ordbruk og ordlæring - i et andrespråksperspektiv,ordforråd ordbruk og ordlæring i et andrespråksperspektiv,default_tab,0,5,3
2016,3,13,healthy diet health action process approach,healthy diet health action process approach,default_tab,0,3,6915384615
2016,3,13,huser gjeldsforhandling,huser gjeldsforhandling,default_tab,1,0,1438461538
2016,3,13,hvis svaret er biologi – hva var da spørsmålet?,hvis svaret er biologi – hva var da spørsmålet,default_tab,1,12,3615384615
2016,3,13,istanbul økonomisk utvikling,istanbul økonomisk utvikling,default_tab,3,7,17
2016,3,13,katherine mansfield,katherine mansfield,default_tab,5,13,6378076923
2016,3,13,kjemien stemmer,kjemien stemmer,default_tab,5,5,31
2016,3,13,learn norsk,learn norsk,default_tab,3,10,1551666667
2016,3,13,logistisk regresjon,logistisk regresjon,default_tab,0,6,1767692308
2016,3,13,organisasjonsteori for offentlig sektor,organisasjonsteori for offentlig sektor,default_tab,1,9,8138461538
2016,3,13,methods of human rights research,methods of human rights research,default_tab,0,3,6449307692
2016,3,13,diskursanalyse som teori og metode,diskursanalyse som teori og metode,default_tab,2,12,1147692308
2016,3,13,mikroøkonomi,mikroøkonomi,default_tab,2,10,3596923077
2016,3,13,"neruda, pablo",neruda pablo,default_tab,0,3,3597692308
2016,3,13,norsk ordbok,norsk ordbok,default_tab,0,13,1167230769
2016,3,13,olaf bull,olaf bull,library_catalogue,4,10,5023076923
2016,3,13,"""direkte krav"" or direktekrav",direkte krav or direktekrav,default_tab,0,13,3046153846
2016,3,13,plan og bygningsloven,plan og bygningsloven,default_tab,0,9,728
2016,3,13,"political elites and conspicuous modesty: norway, sweden, finland in comparative perspective",political elites and conspicuous modesty: norway sweden finland in comparative perspective,default_tab,0,11,1484615385
2016,3,13,protestants in korea,protestants in korea,default_tab,5,13,232
2016,3,13,ranciere,ranciere,default_tab,1,4,1350461538
2016,3,13,motivasjon,motivasjon,default_tab,0,9,3913307692
2016,3,13,reformasjonen i bilder : reformasjonsmaleren lucas cranach som didaktiker,reformasjonen i bilder : reformasjonsmaleren lucas cranach som didaktiker,default_tab,1,12,4
2016,3,13,retinopathy,retinopathy,default_tab,0,13,69803
2016,3,13,robert cialdini påvirkning,robert cialdini påvirkning,default_tab,0,0,5
2016,3,13,rådgivning kokkersvold,rådgivning kokkersvold,default_tab,0,9,9
2016,3,13,"""skinheads""",skinheads,default_tab,0,0,1183076923
2016,3,13,slaughterhouse five,slaughterhouse five,default_tab,6,10,2237
2016,3,13,norsk utdanningshistorie,norsk utdanningshistorie,default_tab,0,6,7723076923
2016,3,13,the origins of totalitarianism,the origins of totalitarianism,default_tab,3,5,4069
2016,3,13,tidsskrift for samfunnsforskning,tidsskrift for samfunnsforskning,default_tab,0,13,1987230769
2016,3,13,tillit,tillit,default_tab,6,0,2798538462
2016,3,13,tilpasset opplæring bjørnsrud,tilpasset opplæring bjørnsrud,default_tab,1,9,31
2016,3,13,scientific american,scientific american,default_tab,1,12,1732753077
2016,3,13,web of knowledge,web of knowledge,default_tab,0,12,6707644615
2016,3,13,why nations fail,why nations fail,default_tab,0,12,1012346154
2016,3,13,yairi,yairi,default_tab,0,13,7084615385
2016,3,13,zinzendorf,zinzendorf,default_tab,1,13,360
2016,3,12,"3,727,043",3727043,library_catalogue,0,0,5
2016,3,12,9.91E+22,9.90804E+17,default_tab,2,9,
2016,3,12,a tekst,a tekst,default_tab,1,8,38975
2016,3,12,a-tekst,a tekst,default_tab,0,8,3560833333
2016,3,12,apollo lairbenos,apollo lairbenos,default_tab,0,0,29
2016,3,12,avtalerett,avtalerett,default_tab,1,5,7595454545
2016,3,12,(armstrong,armstrong,default_tab,8,12,1791666667
2016,3,12,astrid lindgren,astrid lindgren,default_tab,0,4,10895
2016,3,12,befring,befring,default_tab,2,7,34425
2016,3,12,biedermeier,biedermeier,default_tab,0,7,3761666667
2016,3,12,criminological theory,criminological theory,default_tab,3,6,6881833333
2016,3,12,cultures of mediatization,cultures of mediatization,default_tab,4,3,3929166667
2016,3,12,sykdomslære,sykdomslære,default_tab,3,7,2115
2016,3,12,die theorie des romans,die theorie des romans,default_tab,0,12,19
2016,3,12,echiichthys vipera,echiichthys vipera,default_tab,0,12,121
2016,3,12,edvard grieg,edvard grieg,default_tab,0,10,2961166667
2016,3,12,elise naumann,elise naumann,default_tab,0,11,10
2016,3,12,embryologi,embryologi,default_tab,1,11,4946666667
2016,3,12,empowerment,empowerment,default_tab,1,7,5263608333
2016,3,12,"""raymond williams""",raymond williams,default_tab,2,9,36475
2016,3,12,frøken julie,frøken julie,default_tab,0,4,2266666667
2016,3,12,goddesses and the divine feminine,goddesses and the divine feminine,default_tab,0,11,20775
2016,3,12,governance during social transformations: challenges for africa,governance during social transformations: challenges for africa,default_tab,3,5,1266666667
2016,3,12,heimskringla english,heimskringla english,default_tab,2,12,131
2016,3,12,higher education,higher education,default_tab,0,9,9450307778
2016,3,12,human security,human security,default_tab,4,3,1146745
2016,3,12,icd-10,icd 10,default_tab,0,8,1435991667
2016,3,12,international organization,international organization,default_tab,1,9,2177814167
2016,3,12,kardiologi,kardiologi,default_tab,2,9,1286
2016,3,12,klaus høiland,klaus høiland,default_tab,0,12,1576666667
2016,3,12,økonomistyring 1,økonomistyring 1,default_tab,1,0,5825
2016,3,12,innføring i forskningsmetodologi,innføring i forskningsmetodologi,default_tab,5,6,5
2016,3,12,lovdata,lovdata,default_tab,0,12,84
2016,3,12,mindfulness,mindfulness,default_tab,0,7,120685
2016,3,12,mintzberg,mintzberg,default_tab,3,10,86795
2016,3,12,mm,mm,default_tab,0,12,1495091167
2016,3,12,moderne jenter,moderne jenter,default_tab,0,11,8783333333
2016,3,12,moralsk relativisme,moralsk relativisme,default_tab,0,1,16
2016,3,12,"nature, sources and effects of news framing",nature sources and effects of news framing,default_tab,0,0,28
2016,3,12,new england journal of medicine,new england journal of medicine,default_tab,0,12,2878141667
2016,3,12,nejm,nejm,default_tab,0,12,1150225
2016,3,12,kant,kant,default_tab,2,7,3132608333
2016,3,12,nursing ethics,nursing ethics,default_tab,1,12,46364
2016,3,12,pacem,pacem,default_tab,2,12,638
2016,3,12,pan,pan,default_tab,1,6,2219060833
2016,3,12,patentrett,patentrett,default_tab,6,10,4488333333
2016,3,12,peter parham,peter parham,default_tab,8,11,10945
2016,3,12,produktansvar,produktansvar,default_tab,4,12,1313333333
2016,3,12,psychology and expectations,psychology and expectations,default_tab,0,1,3304566667
2016,3,12,psykologi i organisasjon og ledelse,psykologi i organisasjon og ledelse,default_tab,1,6,53
2016,3,12,forskningsmetode i sosiologi og statsvitenskap,forskningsmetode i sosiologi og statsvitenskap,default_tab,5,9,2433333333
2016,3,12,oria,oria,default_tab,0,4,289975
2016,3,12,radicalization,radicalization,default_tab,6,7,21345
2016,3,12,rens bod,rens bod,default_tab,3,12,5705
2016,3,12,research with children. the same or different from research with adults?,research with children the same or different from research with adults,default_tab,0,12,9600
